ID	year	ScientificName
f11f6b72-b90e-4f69-9a62-a46c78e9d447	1993	ceiba erianthos
d6d746a5-101b-4526-a4d9-b6247a56667d	1995	ceiba erianthos
3827de9e-85ed-4f23-9f14-578682503d06	1995	ceiba erianthos
f313c7c6-56b4-4010-b43c-858c60a309e3	1996	ceiba erianthos
84e2e0a0-c072-46d6-826d-77cc403ed2f9	1996	ceiba erianthos
67f0a8f4-f1fd-4937-adce-97b661220ede	1996	ceiba erianthos
d81dee25-d367-4785-b6e7-fbac64d284bf	1996	ceiba erianthos
463b64df-508f-4188-9fcf-8a19515459bb	1996	ceiba erianthos
3522d8cc-b083-46f6-ad48-4327091a7f24	1996	ceiba erianthos
449254ce-e40f-4d3f-9588-60790a80b4b9	1996	ceiba erianthos
d8248a1b-f903-42f0-a583-3874e7353ba6	1997	ceiba erianthos
ccdf3b4f-6aa9-45ec-8274-5eb59fc194bc	1997	ceiba erianthos
b9d58a50-1dbc-4084-bb79-642f4c91bf8c	1999	ceiba erianthos
89aa5449-341f-4b82-8b12-cc29c6599375	1999	ceiba erianthos
59b2be99-46a0-497a-b831-95dc15d51b6a	2000	ceiba erianthos
3b096a4f-ec9e-4083-99e8-e25837ca69fa	2000	ceiba erianthos
bfc7e7fe-c636-40ab-929d-1370121f71f3	2000	ceiba erianthos
70707bc3-1563-42b1-ae1a-97c77b433c94	2000	ceiba erianthos
e87b12c3-7622-4529-ae79-2be61fce3cda	2000	ceiba erianthos
e6c46d2a-2945-435f-86c8-18f0255024e4	2000	ceiba erianthos
271f5bfe-56cc-4fa9-bad0-91252a07f829	2000	ceiba erianthos
7280a220-c8f3-4ed7-aac0-160748238071	2001	ceiba erianthos
a2ab8332-a7dd-463f-9d4c-b85e92ee0d65	2002	ceiba erianthos
728174ad-5d8b-4123-882c-bc3ad1307721	2002	ceiba erianthos
466df426-d51f-4498-a624-d20fa0954dc0	2003	ceiba erianthos
0ce7a04d-c77e-4cd2-952c-1f7a1baca1a6	2003	ceiba erianthos
dc81eaef-d9eb-44f6-abaa-7e3996d8712c	2005	ceiba erianthos
d5c1a21a-1ab8-4626-bab7-fe4894b4d851	2005	ceiba erianthos
11c76266-6f97-4b1f-866a-f07d5f304e6b	2006	ceiba erianthos
caa9b590-9eaf-4a17-acd2-4ecd93d9a83f	2006	ceiba erianthos
cb1b875e-9463-4d18-be8e-d8cea750b083	2006	ceiba erianthos
c2bb2310-bd73-454c-93d9-5eac3532d600	2006	ceiba erianthos
a71f079f-47aa-42cf-b4b1-e6129461c2c5	2006	ceiba erianthos
00852fa3-596d-4ab4-bb45-2aa9c99ee488	2006	ceiba erianthos
f8df9369-41b8-4fb1-b897-85b8191805c2	2007	ceiba erianthos
1a3aa3c1-29f4-408d-8883-0a594641e1b1	2007	ceiba erianthos
98be9877-e2c9-4063-aa56-5d7b94d6a4d5	2007	ceiba erianthos
642b9d70-2980-4960-8307-1f88eb9aaa74	2007	ceiba erianthos
5d16cb7d-9d81-4be9-85e4-eeda3178f3b9	2007	ceiba erianthos
aa8a1816-842a-4a5b-806f-88d23dc4d8bd	2007	ceiba erianthos
2f210332-4bb4-4cab-b358-f5b5a670ef29	2008	ceiba erianthos
09aab47d-0691-4f49-a948-cdb6351bc2b4	2008	ceiba erianthos
45848218-91e8-4db3-b885-c31a1a4f3cbf	2008	ceiba erianthos
0c36fb51-569c-4f90-b2a4-2f404114f82e	2008	ceiba erianthos
c0943d9b-7a22-4798-84f0-c332efe8bb9e	2008	ceiba erianthos
4e041270-eb7b-4d57-973a-cbdd4fb5bdd3	2009	ceiba erianthos
38d20e03-5b62-4378-9254-9bb33562234a	2010	ceiba erianthos
d3ace46f-87d9-4d9a-8076-dea9dba174ca	2010	ceiba erianthos
5e76a6ec-3dc9-4d11-b77a-37bc2af0007e	2011	ceiba erianthos
62b6c3a2-c2e0-49e9-8ef6-546c3fa98271	2011	ceiba erianthos
3d171272-967f-47bf-a034-14976b5a01e6	2011	ceiba erianthos
f6f0348c-2c01-47d4-af9f-440d28fd60cb	2011	ceiba erianthos
6b2cde2e-4d2a-44c8-8525-82a9bf3e96e4	2011	ceiba erianthos
120a419b-6696-4390-a2e8-57f4c2106691	2011	ceiba erianthos
deae1022-e8b6-48de-ba8c-2f89ea9bbfd8	2011	ceiba erianthos
39b10c30-3e87-4688-9be6-144a4e84da80	2011	ceiba erianthos
e37a274e-c87b-4af6-9087-3d457ff232ba	2011	ceiba erianthos
e392ba1b-c38d-49b8-a64a-b9ecdcbf5344	2011	ceiba erianthos
cfe1d2b9-5470-47fe-87d3-fa58cdb9f6e5	2011	ceiba erianthos
4834ff95-6a88-4196-b13e-49e1d6386184	2011	ceiba erianthos
03722b1c-ee60-4257-95d5-a22bbf806312	2011	ceiba erianthos
bac7867d-45ae-41b3-9359-77474b6de5d5	2011	ceiba erianthos
a4027d93-e912-4bc4-8c0f-935978743439	2011	ceiba erianthos
38a93d62-ddfd-475c-b6b7-11aaa82704d7	2011	ceiba erianthos
cb3080b6-7b41-4263-a866-8e89aa2ffb4c	2011	ceiba erianthos
4719496f-345f-4a8a-bcc5-11307da7331d	2011	ceiba erianthos
e646f920-8a22-43c1-a3b9-9843f5ec30c7	2011	ceiba erianthos
5679f601-af81-4613-8522-aa537342b7ba	2011	ceiba erianthos
82fbba45-36c9-4062-86f6-949611399729	2011	ceiba erianthos
b5aebcd9-b5ba-4be7-9e5c-d4c93771c093	2011	ceiba erianthos
097c53c2-6078-415d-b4ef-6ce5c160af8e	2011	ceiba erianthos
0d99c42e-d531-46a2-8ab2-8751a10af4d6	2011	ceiba erianthos
c42f314c-d8f7-4ed4-b70b-497c6bb20f2c	2012	ceiba erianthos
2ada0549-da5a-4f81-8f38-22f7700a5ab2	2012	ceiba erianthos
4c4ce3a0-bd15-4774-b0b4-31645bec4565	2012	ceiba erianthos
a4647ad6-04b3-42b8-95bf-88eac9283daf	2012	ceiba erianthos
779f9c4e-e6a5-4f24-863e-96567842e704	2012	ceiba erianthos
7777161a-0801-4554-97ba-876c1564568e	2012	ceiba erianthos
cb18adb4-a418-438e-a685-7fea40e3ca15	2012	ceiba erianthos
220a3dd1-bf6e-4f23-8be0-30118b66e074	2013	ceiba erianthos
46ace9b2-62f6-4ac7-87e5-6c4ff932cf20	2013	ceiba erianthos
0d51420a-7c2a-47a8-a7dc-0c74b5506bda	2013	ceiba erianthos
03c0e47a-438d-4764-b076-76ce06cae7c7	2014	ceiba erianthos
a5429172-aab5-4b2c-89c6-332eb168ee90	2014	ceiba erianthos
18ec5880-8820-4bd5-8bcd-522a1e7db8a0	2015	ceiba erianthos
ec8186a3-56f3-4839-bb3e-a06d882d3f54	2015	ceiba erianthos
37dd9ea3-8950-48de-bbb0-e4eaa535ccd2	2015	ceiba erianthos
adee92bb-e3c6-41b5-a3cc-36de56b8cdfe	2015	ceiba erianthos
3a4928d7-d2b6-4d3b-87db-27ddbb672324	2016	ceiba erianthos
52ff1fcf-0d19-4cf4-a4a0-589dc0e2c80e	2016	ceiba erianthos
43e76e96-7f76-4424-88bc-03f3f3b97fac	2016	ceiba erianthos
89015afd-f6cc-4af5-b0ac-075e27bd5d6f	2016	ceiba erianthos
ef9c2bdb-5ccc-4da4-a7f4-2ffeb41837d3	2016	ceiba erianthos
79ca2f1c-383c-413c-bfe0-97b9ad9f7310	2017	ceiba erianthos
9ebaeec5-9201-4ee0-9927-d7fb2c6e0878	2017	ceiba erianthos
91b724db-69d5-4886-b9b6-cbb27568fc26	2017	ceiba erianthos
67eef821-f255-4cef-9931-67e57b4daadc	2017	ceiba erianthos
82e42c27-2041-4685-89ac-ea001223af90	2017	ceiba erianthos
a0b9da05-9a4b-4d42-b8a4-1ba3d4628c8c	2017	ceiba erianthos
503e3fe2-a537-4fd9-a47c-9b84a522e477	2017	ceiba erianthos
ec491e3a-972c-4966-b6ab-8a7d4ab96794	2017	ceiba erianthos
a36c4729-2a4d-459c-830b-780fbcca9047	2017	ceiba erianthos
42ae9798-f3e6-46d3-9e16-17bc9b3ac944	2017	ceiba erianthos
97f21276-6c47-427b-b540-34d928cb9cfd	2017	ceiba erianthos
ea619140-9709-4325-a73a-1e0505f29b27	2018	ceiba erianthos
2e035874-bc98-4daa-979b-75c5c32610eb	2018	ceiba erianthos
a8478919-9e3d-4fd2-8d9d-31750e4ed97b	2019	ceiba erianthos
1d9e9b0e-73aa-44cc-9ca3-b925e022e295		ceiba erianthos
8be43f89-5422-4352-924a-3fe8a83260a4		ceiba erianthos
1ffd016b-04c8-4412-b7a5-0ef027be389f		ceiba erianthos
fa30dce4-4d6d-46ee-8e12-8456d21d765d	1897	ceiba glaziovii
d3da3d59-df51-4f91-9e96-08e08435c288	1897	ceiba glaziovii
6f251c9d-9ac4-4633-9441-0adb9044945b	1913	ceiba glaziovii
035f2f94-ebed-4a7c-b17a-18eb98f413fd	1953	ceiba glaziovii
bcc0f775-1fc1-47b9-9d99-eda6015f2527	1954	ceiba glaziovii
158a6cf6-3b57-42e6-bc63-9c8458f508f0	1980	ceiba glaziovii
521cacea-7058-43ff-bf90-ac52c997e0cd	1981	ceiba glaziovii
28d76f43-af94-46fa-98b5-e83e8614e038	1983	ceiba glaziovii
6eb1528a-33e0-4118-94d3-d04db9db5f92	1983	ceiba glaziovii
1513e56f-5d75-4aa9-b3da-145167029e37	1983	ceiba glaziovii
f7ab3cee-ccf6-40b5-8242-dc57d5607e1a	1983	ceiba glaziovii
2d316c96-a630-4406-a543-e16c993c57ff	1983	ceiba glaziovii
6ebeb7aa-f501-4a9f-90cb-008f3ad82a6f	1984	ceiba glaziovii
24a63105-5bd8-4da3-b767-75b133720292	1984	ceiba glaziovii
96e7fe7f-65f0-4a59-bf92-fdfd131f2f8e	1984	ceiba glaziovii
72c8a0ea-aa53-476a-9a49-8e8544145f91	1984	ceiba glaziovii
eb286f69-3552-4935-a3db-9a846e921130	1984	ceiba glaziovii
330db4ef-9238-4b33-af36-4476ec59a542	1984	ceiba glaziovii
3ba698ce-3917-433f-8505-89da86f82003	1986	ceiba glaziovii
af604cce-7b37-42ee-a09e-357e89c5b506	1986	ceiba glaziovii
2c0a1cf4-8a48-48a0-bc6a-6a0c36d72886	1990	ceiba glaziovii
b086138b-c1ef-4e0c-9818-cf14ceeaba40	1992	ceiba glaziovii
64e142a9-7300-42f7-9353-0b38064d7707	1993	ceiba glaziovii
c6e2ef83-6d65-4131-be03-a41e2ecbecba	1993	ceiba glaziovii
efc66725-8246-4c88-b7c3-a3a5c830d58c	1993	ceiba glaziovii
7f4ed561-1ecf-4350-bedf-b20faf028fa7	1993	ceiba glaziovii
e5f44235-7595-4608-841c-ec99019d2c16	1995	ceiba glaziovii
393135c8-5f11-44ec-9fe9-7cee441c448a	1996	ceiba glaziovii
5b4d2903-e7e4-4d21-8435-c84b7f892f31	1996	ceiba glaziovii
14ac928c-9934-42ba-9f7e-d394dc326a0f	1996	ceiba glaziovii
8100e05e-17a6-4eea-ab14-d2933ef012b1	1996	ceiba glaziovii
be5edaed-8f06-43b8-865f-23a974e41ecc	1996	ceiba glaziovii
61f11759-1700-4086-80bd-9afbc9a82ebb	1996	ceiba glaziovii
68067f46-68cf-4b0a-ad1e-860c7ef8eb46	1997	ceiba glaziovii
afacbd93-ac93-4d65-b0d3-586c8021a165	1997	ceiba glaziovii
6cda8d94-295f-4bb0-8a34-8020c9ccad63	1997	ceiba glaziovii
9667703e-1b72-4380-a501-2e727237ca58	1997	ceiba glaziovii
4b2d784a-eee5-411c-a861-25d1a398af48	1997	ceiba glaziovii
4eaed6f5-d7d1-4963-85bb-eba074c16612	1997	ceiba glaziovii
a5a82c89-eb4f-49ca-8725-d79bdbca8734	1999	ceiba glaziovii
54a7cb81-8917-4285-8a5c-c7b9a4545dde	1999	ceiba glaziovii
f69f3389-3144-4216-8860-948d3a5f83c2	1999	ceiba glaziovii
963564ec-e948-4dcb-ae2f-1a997b546b49	2000	ceiba glaziovii
03914e7a-f9ba-4853-97a9-1baeb6d6e211	2000	ceiba glaziovii
c629f3f6-9bd4-44be-9a7a-ae187882a257	2000	ceiba glaziovii
fd20858e-90c6-4822-9e48-4d50cf276627	2001	ceiba glaziovii
dad053ea-f678-4e06-bb32-11d1aec5afeb	2001	ceiba glaziovii
b46bbba7-8080-456b-bf27-471d47d7b78c	2001	ceiba glaziovii
ed201d63-5b47-4a9b-b70e-0c06fcbea553	2002	ceiba glaziovii
1c420f00-7ac5-4d7b-ad00-6cd4b7e0fa9d	2002	ceiba glaziovii
6213b146-0f79-4159-949f-0feb89a71c26	2002	ceiba glaziovii
cd79227a-cac5-49c2-859c-088561d847b4	2002	ceiba glaziovii
8bd23084-143e-4237-b83a-906ed63c77bb	2002	ceiba glaziovii
2471c24d-ae9a-4d9f-9ab1-761d21df1597	2002	ceiba glaziovii
d89554dc-b2d4-4a86-b56b-dd3455ef3179	2002	ceiba glaziovii
1cf6cb52-e1b3-49e4-844f-7222ca2ade91	2002	ceiba glaziovii
6726403a-cf51-48aa-b90b-566eba91d8e3	2003	ceiba glaziovii
f00613de-de9b-48f9-a414-230cfb9c7676	2003	ceiba glaziovii
d03a02a0-450c-498e-8053-5029b6103bee	2003	ceiba glaziovii
7ed27402-9dba-4e63-87f7-c52a4fe05cf5	2003	ceiba glaziovii
dd726f11-8031-4b26-ac8b-66f0802f8338	2003	ceiba glaziovii
fb081c54-4205-4c45-89ff-726ef96588d4	2004	ceiba glaziovii
b4c20859-cfaf-431c-a949-609ff55676d9	2004	ceiba glaziovii
1aa4609f-7924-4b93-808c-00c14acd1c87	2004	ceiba glaziovii
b51f7573-68f3-41fb-9746-c6634388a642	2004	ceiba glaziovii
d3ea38cf-5e1e-4cd4-8a6b-552090ce1083	2004	ceiba glaziovii
ba3a6b54-885a-4419-bf6a-951b919e9d17	2004	ceiba glaziovii
92d46944-fd98-487c-b51c-2d4806857d9d	2004	ceiba glaziovii
86c394bc-cf2a-4d8d-8f4b-1d989608606a	2004	ceiba glaziovii
1b303d0a-d542-49de-815a-4c663c8e6ab4	2004	ceiba glaziovii
62541e18-00ad-4d3c-b91c-8db98f7cdcb0	2005	ceiba glaziovii
130b9ad0-b36f-4878-bf3e-04870d13f914	2005	ceiba glaziovii
c4323313-7b44-41a0-8986-c7d1bbca52f3	2006	ceiba glaziovii
4d554251-9420-4624-bdce-4e045ce32af0	2006	ceiba glaziovii
59455e7b-d225-409c-9217-2625d3e40687	2006	ceiba glaziovii
86c658ec-c352-47c1-8f52-bcd7811c706e	2007	ceiba glaziovii
0f8c11ea-40bb-4be6-a46a-1820fc0a6266	2007	ceiba glaziovii
c829aac8-cd2e-4716-8259-d75b3a5c7839	2007	ceiba glaziovii
c0bc1c55-2b1d-4bbe-9b22-5896138e289f	2007	ceiba glaziovii
4af64dee-938b-4aac-b0fc-3f76e1659d1a	2007	ceiba glaziovii
f1897cd1-e486-41c6-aff7-7d7060228e59	2007	ceiba glaziovii
a695c8a6-22c4-489a-b80a-f1c92a22b860	2007	ceiba glaziovii
93fefb4d-064f-404e-b831-9842ea1b6a15	2007	ceiba glaziovii
e368bb1d-b2c4-4ccf-9b36-5f4d437c39d5	2007	ceiba glaziovii
1d07df1f-e219-4115-aca8-c4382f1d0869	2007	ceiba glaziovii
335babfd-416c-4681-a599-ad421189c06f	2008	ceiba glaziovii
a7ba75de-7c89-4349-836d-216de080e57b	2008	ceiba glaziovii
e92f8230-3f77-48ab-a60c-8331073b347d	2008	ceiba glaziovii
a210a4e4-2e24-47fa-9b41-ac784eaa75fa	2008	ceiba glaziovii
6ab6674a-310a-4948-b2d4-bc2a22b9e810	2008	ceiba glaziovii
b1b41d85-4591-466d-aaa1-10b9e8f6abc1	2008	ceiba glaziovii
71b04693-30c0-4508-8ebe-27c33bd29e75	2008	ceiba glaziovii
34fbf4ca-556f-466d-84a8-0cf77b2088ef	2008	ceiba glaziovii
1d7eea85-0083-4ac2-9ad5-3c8bc28a9bf2	2009	ceiba glaziovii
b8a4bbed-c7f2-45d2-918a-82b631ceaaac	2009	ceiba glaziovii
dceb7c08-872d-474d-bd83-83da9d2b2f69	2009	ceiba glaziovii
1e2a88c1-88c4-448b-bc33-24ad62d4796e	2009	ceiba glaziovii
4aee82c4-5b90-4007-8f97-35725b26662b	2009	ceiba glaziovii
3f8da804-42ad-49bf-8204-a93dc07439b3	2009	ceiba glaziovii
60a7262a-3e3e-44bf-a280-fb60c7d96024	2009	ceiba glaziovii
282820f9-b898-4d81-a65f-e02784bdd5f4	2010	ceiba glaziovii
b60277c2-7863-41ac-8a9f-dd25c18bd9f8	2010	ceiba glaziovii
6a6d68ef-7b1e-4368-b57f-7d68cfc296e2	2010	ceiba glaziovii
c924c6f0-cbfc-42c0-b8fe-ddc3f2c44b4f	2010	ceiba glaziovii
c558b60f-38c5-4ab8-a59a-4bbce0374c6d	2010	ceiba glaziovii
105532f8-2e5d-4567-9a2b-1e86b4f17733	2010	ceiba glaziovii
a121b125-1240-49b7-aba2-0ab3c8ac8179	2010	ceiba glaziovii
ec41edbe-b387-4f1b-b5c3-aaaa7ba52a75	2010	ceiba glaziovii
0d6468a9-7ae0-4da0-b54b-9e107e735012	2010	ceiba glaziovii
ad3f9d18-bd42-4017-bb3f-58a4af6d6f95	2010	ceiba glaziovii
7f09b31f-b841-47c7-aa30-e93fd8a94648	2011	ceiba glaziovii
c6b10d83-9102-4d43-ab72-69b9d98f6f6b	2011	ceiba glaziovii
9be26c7c-6f9a-4422-bc43-2a6fbbbf0ce0	2011	ceiba glaziovii
d9ae5b9b-dd40-4b0d-905d-5b6efab50a80	2011	ceiba glaziovii
e1f23ba6-c330-4cc5-91e7-17829cafa98b	2011	ceiba glaziovii
096b5c2f-52cc-4cfb-8884-a48d3be14a9d	2011	ceiba glaziovii
396f068b-80e4-4a26-a9c4-d8f0b6f66d93	2011	ceiba glaziovii
86113523-376e-492b-802f-151fef6c14e6	2011	ceiba glaziovii
3f4dd12d-23af-462b-989e-1250d8f4dac6	2011	ceiba glaziovii
ddd3f82e-7cf9-47b5-b6b1-407de19cec0c	2012	ceiba glaziovii
305b22a2-61a8-4d4b-8197-79e9cf6d1733	2012	ceiba glaziovii
5fd1aeaa-f5df-4cf2-937c-6a14a4f0d3d6	2012	ceiba glaziovii
98fa1362-b846-47c3-860b-c141b4c1488c	2012	ceiba glaziovii
1c09d990-732a-4850-a2ce-704560ebdf3a	2012	ceiba glaziovii
0c65ebaf-e0ec-4a51-9df9-bb2d214ce61a	2012	ceiba glaziovii
eed73118-101d-4d8b-9b59-c322b30f8ed0	2012	ceiba glaziovii
244469c5-fc26-4451-9c32-236ca47fb59a	2012	ceiba glaziovii
e023c392-ba80-4df4-a4cc-c13d6a2c1fa8	2012	ceiba glaziovii
e071488a-b3d4-4970-a28c-c52bfb369e55	2012	ceiba glaziovii
83309543-65a9-45c7-b0a4-f9c81a19a89c	2012	ceiba glaziovii
e84c4585-6b65-4368-b3f6-ff538fe853da	2012	ceiba glaziovii
19a0296d-9a95-475a-9fb1-b0d03469e62d	2012	ceiba glaziovii
de180e16-4f78-4dae-9849-4751d090f3a7	2013	ceiba glaziovii
902afdb4-ce9b-4525-8d32-1fa5cca11503	2013	ceiba glaziovii
1da268a3-923c-4781-bd65-887d85c3f728	2013	ceiba glaziovii
dfa2bd2a-34ed-4ca3-9ff3-d025cf1e10ce	2014	ceiba glaziovii
ef23b85c-dd36-435d-b6bc-8924264fe790	2014	ceiba glaziovii
1f0b364b-cb11-49dc-8f29-14ae9c1b0c9e	2014	ceiba glaziovii
77b53d1d-d325-4be8-83c2-fd65c7bc532a	2014	ceiba glaziovii
b4b13cd5-615c-4809-9877-c41708412d39	2014	ceiba glaziovii
66c8d86d-eee4-4ed1-9f47-fe17d21f2f00	2014	ceiba glaziovii
8799f62a-c44d-4714-be9e-7982d87c811a	2014	ceiba glaziovii
bdfee147-ead7-4d00-a269-9da2e9cd4cae	2015	ceiba glaziovii
9b472095-e0fb-4a80-9edf-faf2c6cc5543	2015	ceiba glaziovii
ae1b2b4b-deb3-418b-863e-5e92e33677b0	2015	ceiba glaziovii
2d972498-952b-42b4-9622-11d4c5eef8ce	2015	ceiba glaziovii
9e78b476-aae4-40db-aa4c-102b629254fd	2015	ceiba glaziovii
96f130ea-8fa5-4f88-ae80-a86d57c31b5c	2015	ceiba glaziovii
a5838f67-0e50-4103-b206-dee0ebfe7a06	2015	ceiba glaziovii
92772562-5d3e-4977-a1ed-f3b06d22f71a	2015	ceiba glaziovii
958a9421-eccf-431f-80a8-469cacfd35b6	2016	ceiba glaziovii
f900706e-a21d-44c3-bd95-f0ba8f8b4c77	2016	ceiba glaziovii
243b755d-afa2-43d1-879b-b472c81cc26b	2016	ceiba glaziovii
a68e17ed-87f7-48fa-b39d-df58ea3f2ab7	2016	ceiba glaziovii
4e025b20-8726-4b74-8565-dfcc970b7994	2016	ceiba glaziovii
e2108540-eefe-4224-b9a4-2f8d70512873	2017	ceiba glaziovii
2c65ffdb-6b82-461d-a89c-1167499b0571	2017	ceiba glaziovii
786dfd97-4bb4-4861-bdc1-459cf29f898a	2017	ceiba glaziovii
b424b586-0349-4825-a7a5-cccfcf21b5ef	2017	ceiba glaziovii
74572367-2173-43f3-bffe-d1dd1572d99a	2017	ceiba glaziovii
67c4d227-7f7a-474d-ba9b-f0b52b1bde21	2017	ceiba glaziovii
76c54ac4-cca3-4ba5-821c-9f6adbaf4a32	2017	ceiba glaziovii
1ef7ecf7-70b4-470e-9605-ed2794660a39	2017	ceiba glaziovii
412acc20-dfbb-422d-9f59-dcb15f34a124	2017	ceiba glaziovii
b018a71b-11a0-4c25-8676-5147b5223ff3	2017	ceiba glaziovii
8858b571-d68c-4516-b82b-1b1d39575d7c	2017	ceiba glaziovii
5cb5a1c0-1525-4590-91cf-e61ca7400961	2017	ceiba glaziovii
f3d26a35-4950-4f43-a0be-acae5ff6dca8	2017	ceiba glaziovii
4209b19a-c2cf-407b-875f-38a81a1079a9	2018	ceiba glaziovii
75f3549f-1ec0-46fa-b2ce-f7042212dee1	2018	ceiba glaziovii
59a06476-c15a-4bca-8ee7-45493c9634f6	2018	ceiba glaziovii
f0583ca7-23de-4678-a1f4-c8beb9042deb	2018	ceiba glaziovii
4cc17e5f-863c-4fbd-a97d-9bf16a2065c7	2018	ceiba glaziovii
c333c33d-73b9-413c-9059-c975dae50ae0		ceiba glaziovii
da425bc1-0725-4e6e-bd5b-254c17eb1560	1930	ceiba insignis
29a1be2f-bb88-462a-b778-7d91d3a8d66e	1930	ceiba insignis
6a60cd6d-44e6-4d26-97b0-e90e3dcf4360	1974	ceiba insignis
f15151f0-189f-43c0-ab21-e249f3566ad0	1980	ceiba insignis
4b0d7dc8-dc39-4714-b0e0-334ff3f9cff8	1983	ceiba insignis
1b019ccf-7ee8-4c34-bad4-f7d374fbc93e	1984	ceiba insignis
3fdcdbd3-c726-432f-8afe-448974b55ae2	1984	ceiba insignis
b8a36d5e-851e-4c58-9417-afb4ef28bae3	1984	ceiba insignis
ef0a14b5-3f94-4242-bacb-31e6b78dc5d0	1984	ceiba insignis
6acfcbbf-2500-4799-b104-a450ab304266	1986	ceiba insignis
4e1e8c95-550e-4ae1-a4dd-6663a30d1f14	1986	ceiba insignis
ce86ce41-f823-43a1-a56e-fdf0950863f3	1986	ceiba insignis
b0b4d30e-362e-41d0-8f55-92e9cc3e9351	1987	ceiba insignis
36a18ded-4b36-4455-ba1a-08564104808c	1989	ceiba insignis
17edd517-9f93-41c4-87a6-9b5f17a6b5cc	1990	ceiba insignis
f400f411-3621-477a-b250-435b13e50da6	1994	ceiba insignis
84c85fe9-7592-4a4a-a385-c24f99f9b41f	1996	ceiba insignis
e966718a-0974-4688-8bbf-5bc33fc096e6	1996	ceiba insignis
da09096e-6eb0-454e-90c3-f7ddc14b7fe5	1996	ceiba insignis
06285933-0cbc-4caf-a20e-d50215d66618	1997	ceiba insignis
19a62c51-ec41-4215-9c88-9605c364d0ef	1997	ceiba insignis
819eed2b-35d8-4161-9428-59ea6a5e76b9	1997	ceiba insignis
7da74a06-0dfa-4e7d-87fb-2b9330cfb587	1997	ceiba insignis
0545ef87-7767-494d-9028-d99983eeb256	1997	ceiba insignis
0fcd536e-9345-496e-8780-4d984311dd03	1997	ceiba insignis
40e37b91-10ed-4832-9847-ea37c1fa870f	1998	ceiba insignis
49205b10-855d-48bb-9136-89d77298d681	1998	ceiba insignis
88c01a13-f888-4ed1-b56c-452b709930e9	1998	ceiba insignis
3406e74f-0926-4ba4-95ac-def521ce71e8	1998	ceiba insignis
788aa0d2-a968-4913-892a-91e5544d17fd	1998	ceiba insignis
0e8b1528-c265-4b9a-9846-5edfab69f2a6	1999	ceiba insignis
3517736c-8abc-4ce8-85dd-b77746dadb00	1999	ceiba insignis
83e0e135-cf11-4428-96e1-002f300d53ff	1999	ceiba insignis
59ae9890-5521-4820-b84d-70d6df839c0c	1999	ceiba insignis
54a21453-b658-4d9c-83d1-57730b1832c5	2000	ceiba insignis
fa762b5e-017f-41da-a626-3be235fc266f	2001	ceiba insignis
344865b9-68b9-42ff-bb70-eedc58e74fb6	2002	ceiba insignis
f143703d-1428-4b55-8b5a-70de131616ba	2005	ceiba insignis
56854a14-9b06-4f06-9864-7e207e0deea4	2007	ceiba insignis
e8e3baab-b859-4d30-adee-6dca11d2e2da	2007	ceiba insignis
84f49cee-38b3-45b5-8835-5543e5c67292	2010	ceiba insignis
236130bc-e887-4712-bae8-159a2935dfd2	2011	ceiba insignis
431322f2-4d17-4f3b-86a0-78fa3f6decc0	2011	ceiba insignis
3f257e8f-f260-474f-956b-ba996e4ff09e	2012	ceiba insignis
fb5b9b58-856f-4987-9c7c-a12f98060377	2012	ceiba insignis
8d2d2fad-a112-4eef-a12e-3d3065946edc	2015	ceiba insignis
e5106692-5e36-4a06-be28-3945ae6c0558		ceiba insignis
4203a3d6-4010-43ee-abb4-eb046339edd6	1973	ceiba jasminodora
65c7c3f3-3787-4de0-81ed-e296da46a9a0	1989	ceiba jasminodora
3cd3ecfe-7301-42e6-9d26-65d843ca003c	1990	ceiba jasminodora
d0b0ffb0-60b1-433f-ad75-c6750338a254	1990	ceiba jasminodora
c7f47ed4-06b3-40fc-880c-6f3683d7a3b9	1990	ceiba jasminodora
0d2e3659-0a4b-4c83-84e7-c651dab96dd0	1998	ceiba jasminodora
9ac400a4-1aee-4d72-ac01-23d244e4dabd	1998	ceiba jasminodora
0e9ad336-e378-4952-8038-261202d3062a	1998	ceiba jasminodora
c41b11b0-69a5-4e87-8013-2979ec7752a0	2000	ceiba jasminodora
f9dd0196-e4c8-4076-9633-0f470fffab6c	2000	ceiba jasminodora
b42d1d93-fdb5-4b0e-91ba-b894f874d28d	2001	ceiba jasminodora
35997a12-ef53-4cc1-905c-209b49b706be	2001	ceiba jasminodora
1438b450-75ce-49cc-90df-5a31fa8d3880	2001	ceiba jasminodora
b220dff6-e5bd-4d70-8296-f361ca4e8430	2002	ceiba jasminodora
9e7cace0-8b8c-438b-a133-8b74f1ed5628	2008	ceiba jasminodora
c911efb0-68e0-49f3-93e4-8a463852a955	2008	ceiba jasminodora
1d2319a1-47bb-484f-aaa9-ee6d81c0828d	2008	ceiba jasminodora
6adc34fb-5b4b-4ffd-a47e-c00a7a2ddccd	2008	ceiba jasminodora
c0831f01-63a4-47ea-9ea5-2428527797cc	2010	ceiba jasminodora
06fec58d-7881-4db0-bc4f-8e79898428ed	2010	ceiba jasminodora
de378eef-8ab9-4977-b3f5-0fb164325adb	2010	ceiba jasminodora
fd179e67-941a-403f-8b2a-9d91932b307a	2010	ceiba jasminodora
4217c0ea-d493-473e-95dd-6bc33a6a5355	2010	ceiba jasminodora
